Unnamed: 0,Unnamed: 0.1,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n,Ref_2,Ref
1813,1813,compression,20,11,6481412,B0095F5AFG,fujifilm xf1 ,"this camera seems to have been missed by most reviews.after using the rx100, lx7, s95/100 and other high grad compacts i just can't put this thing down.the size with collapsed lens is slightly larger then the s95 but fits well in any pocket.the manual control of the on/off and the zoom opens so much opportunities for creativity you can't get with motorized zoom and fast to operate.jpeg engine does a super job and the pictures are beautiful in wide and in tele alike.great for travel portraits and landscape.on par with the pana lx7 iq or better without the bulk.better iq then the 1&#34; sony sensor or the nikon 1 line of products and its is such a cool looking camera, to add a cherry to the mix.highly recommended to anyone who already have the dslr or m4/3 (or any ilc) covered and wants something light to carry around.",CS,P,"[' s95', ' s95']",canon powershot s95 
1815,1815,compression,20,11,6481450,B0095F5AFG,fujifilm xf1 ,"set it to exr mode, 1600% d-range, and boom - out pops a jpeg with more dynamic range than i could muster out of a raw file of my nikon d40 dslr.",CS,P,[' d4'],nikon d4 
1818,1818,compression,20,11,6481469,B0095F5AFG,fujifilm xf1 ,"as the 1960s konica commercials used to say, ""the lens alone is worth the price"" of the camera.fujifilm has continued to refine its ""jpeg engine,"" the software that converts the information received at the sensor into an image file with a .jpg suffix; the xf1's jpeg engine may be the current champion in objective and subjective color rendition among all camera makers worldwide.",SS,P,[' xf1'],
1068,1068,compression,20,12,5493892,B006UV6YMQ,fujifilm x-pro 1,")my first memories of photography were my parents using their polaroid land camera and doing the proverbial wait 60-seconds and peel version of instant in the 60's and 70's.for those of you that know these cameras, the sound those bulbs used to make when they went off is as clear to me today as are the smells from the newly peeled photographs.fast forward to today and it feels like we are in a new golden age of photography.everyone is a photographer as everyone uses their phone to instantly upload and share whatever is happening in their lives at any moment.with facebook paying 1 billion for instagram, kodak is less valuable in comparison which, for me, feels sad.my struggle with what to use for myself ultimately lead me to a d700.the d700 is truly amazing and a privilege to own.i have the 50mm 1.4 and the 28-300mm which amazes me with the pictures it produces across such a large range.my challenge with my kit is simply size and weight.for me the ratio of usage is the inverse to size and weight.the bigger it gets the less it comes out to play.while many might bemoan the iphone as a 'real' camera, the reality is it's probably the most used and popular camera today.this issue of size and weight has pulled me, like an orbit of a remote planet, to circle leica dealers in search of any justification for paying more than my first car for a camera that does less than my d700.i love leica, their history and craftsmanship but there is no way i could get budget committee approval-known as my better half-for an m9 and summicron lens.so with an awesome d700 that comes out for big events-vaca, family get togethers, holidays, etc.-what to use that fits in my briefcase and travels easily so it gets used in lots of spontaneous moments?my hope was the fuji x-pro1 would be my 'poor man's leica m9' to go everywhere.having used the x-pro1 for the past few days with the 35 and 18mm lenses, i am, much like my feelings for my first girlfriend, both excited and exasperated at the same time.this is probably being too candid but the d700 masked my faults with sheer engineering prowess to make beautiful photos in my amateur hands.the x-pro1 simply does not suffer fools: me in particular.the form factor is perfect.the quality resonates in the hand.the 35mm 1.4 is a bargain if you know the prices of the cheapest used leica lenses.nothing works like i'm used to and everything is new again.my initial jpeg's have awesome color but half are not in focus or the focal point was not where i wanted it.yes the blades chatter like the leica x1 which i briefly owned and then sent to ebay heaven.the evf/ovf is not intuitive but i love the idea, effort and engineering behind it.no it's not a real rangefinder which could be good or bad depending on your point of view.yes there are better cameras for less money.yes i could buy and download a song off itunes before the af focused in low light.no i am not sending it back for the following:i've taken it everywhere.",CS,P,[' x1'],leica x1 
1073,1073,compression,20,12,5493905,B006UV6YMQ,fujifilm x-pro 1,"there are still some quirks but fujifilm has shown themselves to being able to listen to customers and release the appropriate firmwares.5 out of 5 stars for image quality and handling.4 out of 5 stars for everything else.+ excellent build quality+ nice weight for body (450g) and lens+ discreet just-a-piece-of-black design+ lens have aperture rings+ rubber hand grip works well enough+ exposure dial is tighter, less prone to accidental hits+ buttons have nice tactile feel+ hybrid viewfinder (ovf and evf) works nicely+ sharp 3-inch lcd+ shutter dial has a lock at a+ shutter sound is soft, blends with ambient noise+ impeccable image quality+ legendary high iso performance+ amazing quality jpeg at default setting+ auto white balance is almost always correct+ af speed is satisfactory+ able to focus in extreme low light, although it takes more time+ af accuracy seems slightly improved over x100.+ manual focus is responsive+ start up is fast+ menus have tabs that show everything in plain sight+ writes as fast as your sd card can write+ average to good battery life.",CS,P,[' x10'],fujifilm x10 
2293,2293,compression,20,11,7651596,B00FPKDPXY,fujifilm xq1,"i so much wanted to like this fuji xq1 but have returned mine:pros:* excellent low light auto-focus* pocketable but lens ring protrudes and size was larger than i expected, closer to a sony rx100 than a canon s120* good jpeg color and range of film simulations, but pictures were a little oversharp for my taste - this can be adjustedcons:* battery life worse than x20 (which many thought was already extremely poor).",SS,N,"[' xq1', ' s120', ' x20']",
1030,1030,compression,20,12,5474744,B006T7QRN2,fujifilm x-s1 ,and lr3 doesn't support the x-s1 raf files so .jpegs it is for now.i finally decided to try the x-s1 and the only area where the s100fs betters the x-s1 is in pure visible resolution at iso 100-200.,SS,P,"[' x-s1', ' x-s1', ' s100', ' x-s1']",
19,19,compression,20,13,2194934,B001OC7ITY,kodak easyshare m340,"now, four months later, the lens again zooms out instantly retracts and shuts down.i did all of the troubleshooting recommended, like compressed air cleaning and various resets, but no good.so i may send it back to united camera ($64 for standard lens repair) and hope that it lasts this time as a backup.i have ordered her a panasonic dmc-zr3 replacement.",CS,P,[' dmc-zr3'],panasonic lumix dmc-zr3
59,59,compression,20,13,3008038,B0031RGGFM,kodak easyshare z981 ,"raw is better than jpeg, but not if the camera refuses to shoot.to top it off, unlike with my z610, from which i could simply remove the memory card and stick it in my computer's card reader to transfer files, i had to load a kodak program onto my computer to get the shots into my computer because my card reader refused to recognize the z981's memory card.i'm just glad that i can return the camera and this debacle will be only a $40 mistake, rather than a $200 disaster.",SS,N,[' z981'],
670,670,compression,20,12,3007816,B0031RGGFM,kodak easyshare z981 ,"that means carrying a tripod, but you should anyway.you can get some amazing shots out of the z981, but you'll have to work within its shortcomings.pluses:1) records good hd video2) has an evf and a large, bright lcd3) amazing zoom and macro range4) low chromatic aberration5) high quality images possible at iso 64 and 1006) uses aa batteries instead of proprietaries7) low price-- you still get a lot, even with the minuses8) has the usual tricks for photo manipulation, from face recognition and scene presets to black and white and sepia imaging9) a decent 'point and shoot' snapshot camera, except for its sizeminuses:1) digital noise gets pretty bad by iso 2002) blurred edges from mid to max zoom3) only 3 f-stops at best, 1.3 at worst4) little depth of field5) battery life is short6) af issues-- sometimes it can't focus7) even 'fine' jpg compression looks bad-- at all iso's8) no real manual focus, and the motorized manual focus is not easy to use9) no thread to mount filters, etc.10) rather useless 'keyword tag' function11) too large for a point and shoot/pocket camera",SS,P,[' z981'],
509,509,compression,20,13,4330939,B004OZK1VA,kodak easyshare z981 ,"the raw file extension provides the most amount of detail possible for a photograph and is far superior to .jpeg if you wish to do any image manipulation later.as an old slr film buff, i appreciate the level of control offered by the kodak z981, which allows me total control of f-stop, aperture, iso and length of exposure.",SS,P,[' z981'],
511,511,compression,20,13,4330939,B004OZK1VA,kodak easyshare z981 ,"i have not shot any pictures in .jpeg mode but i assume the processing time is much quicker in that mode as not as much information is being stored.all in all, i highly recommend the kodak z981 to both beginners and intermediate users.",SS,P,[' z981'],
1931,1931,compression,20,11,6592863,B009DP5T22,leica 10803 s,"(still i want to see usb 3 in the next model,and maybe cmos too with live view)the sensor is a kodak ccd which measure's 45mm x30mm,a similar size to a h5d 40,not as large as the h4d-60/iq260 sensor's which measure 40.4x54.7 but still considerably larger than 35mm f.f (36mm x 24mm),it's the same size as the s2 sensor but with a lower base iso (100 vs 160).at iso100 the file's are beautiful with gorgeous tonality and great colour(makes stunning b&w; conversions too),there are 12 stops of d.r and lots of room for manipulation in lightroom (lightroom is the best raw converter for the s,capture one pro is quite good,extracting more detail but i feel color is better in lightroom,make sure to use the embedded profile),higher iso's don't work well,this is a camera which is best used at base iso,i wouldn't go past 400 myself..another point is that the sensor is full 16bit like the phase and hasselblad,not 14bit like the canon and nikon's,some people say this is irrelevant but to my eyes 16bit files have better color graduation,although you will find it hard to see a difference looking at online jpegs,you need access to the raw's to make an accurate assessment,the native file format is a dng which is useful and allows you to use custom dng profile's generated with color checker passport  in lightroom.x-rite msccpp colorchecker passportanother point i would like to highlight is the aspect ratio is classic leica ratio of 3:2,phase and hasselblad aspect ratio's are 4;3,people will have their own preferences here,i like both.a useful feature of the s which is also an advantage over hasselblad and phase is the dual memory cards (one is c.f and the other s.d) which can be set to sequential or parallel storage,parallel is very useful for backup in the field.the real reason to buy into this system is the glass,the lenses are amazing,sharp as razors but with very little distortion,almost no aberration's,beautiful bokeh,lovely contrast and colour and excellent wide open performance,the resolution of the lenses is very high with loads of micro contrast,they are the best lenses made today and are limited by diffraction only,(rodenstock hr are awesome but very different)if you shoot with strobes a lot then buy the c.s version's.the s lenses also have great manual focus ability for those who like to manual focus,which is better for landscape etc,if you do like to use manual consider the split prism focus screenleica s-camera microprism screen 16001,it makes a difference....another benefit of the s is the ability  to use glass from other system's via adaptor's,if you own mamiya,hasselblad h or v,pentax or contax lenses you can use them on this camera with full a.f and aperture controlleica 16030 s-adapter interchangeable lensandleica s-adapter for contax (16038)leica m645 s-adapter for mamiya 645-system lensesandleica 16026 p67 s-adapter for pentax 67 lensesthis versatility is a great bonus.if you buy one of these and know how to use it you won't be disappointed ,sure it's expensive but still half the price of an iq180 or h5d-60,and you will get access to lenses that are simply outstanding ,and a medium format body that feels like a canon 5d in your hands",CS,P,[' 5d'],canon eos 5d 
343,343,compression,20,13,3856480,B004432SVI,leica d-lux5 ,i looked at the nikon p7000...mixed but generally lower reviews within this group (i have owned a number of/and greatly respect nikons); panasonic lx5...which many say to be the same as the leica (with the exception of jpeg processing); canon g-12...which seemed ok with the exception of handling raw production and the canon s95...not as good in the lens department and photo processing.,CS,P,"[' p7000', ' s95']",nikon coolpix p7000 
977,977,compression,20,12,5117136,B005OGR3DM,nikon 1 v1 ,"there is an enormous difference in image quality between jpeg and raw.i liked the first nikon 1 v1 so much i bought a second one, so now for wildlife trips i hope to have one permanently mounted on the 500mm and one on the 17-55, which turns out to be a great walkaround lens for the nikon 1.",SS,P,[' v1'],
496,496,compression,20,13,4263212,B004M8SVGG,nikon coolpix p300,"in fact i get better results using no flash at all for 90% of my shots!there are those who really must have raw files, for 95% of us we don't need raw, and jpegs are just great out of this camera.one of my favorite features of the p300 is the high contrast black and white mode, along with the low lighting performance it has produced fantastic salable images!!",SS,P,[' p300'],
501,501,compression,20,13,4263283,B004M8SVGG,nikon coolpix p300,"the overall sharpness on the pictures from the sl350 is virtually identical to the nikon p300 eventhough the samsung is 10 megapixel versus the nikon's 12 megapixel sensor; and the samsung allows more control over settings, if you so desire - such as color balance for different lighting conditions as well as saving a raw file along with a jpeg file.",SS,P,[' p300'],
2721,2721,compression,20,1,7783346,B00IA9LMNW,nikon coolpix p340 ,"the sharpness, clarity, colors and the exposure of its photos(jpeg- i rarely shoot raw) is superior to the canon s120.",CS,P,[' s120'],canon powershot s120
279,279,compression,20,13,3803088,B00427ZLRO,nikon coolpix p7000 ,nikon's 1.2 firmware update cuts write time roughly in half for raw file formats and improves save time for jpegs too so this is resolved now for those that feel they have to have raw files.the p7000 also offers accessories that are worth considering depending on how you will use the camera.,SS,P,[' p7000'],
282,282,compression,20,13,3803169,B00427ZLRO,nikon coolpix p7000 ,"if it is important to you that you can take and save both jpeg and raw quickly, the g12 is said to be a lot faster.",CS,P,[' g12'],canon g12 10 
283,283,compression,20,13,3803195,B00427ZLRO,nikon coolpix p7000 ,"with the nikon p7000, you get all that and more.the camera specs out nicely, has a gorgeous 3"" lcd, with the new firmware update - it handles raw files pretty well, it brackets and writes 5 shots to the card in around 2 seconds or so, and shoots jpegs like that ** and the shots are great.most redeye is handled in camera... - there is a ""smile"" mode that actually won't take the shot till a person the group smiles... cool.",SS,P,[' p7000'],
1325,1325,compression,20,12,6435334,B0090SLE30,nikon coolpix p7700 ,"the nikon p7700 is, however, much better at rendering jpeg and raw files than my previous camera, the canon s95.i appreciate all the easily-changed settings options on the outside of the camera, the quality of the jpeg files, the accurate white balance and the camera's very helpful capabilities in low light.",SS,P,"[' p7700', ' s95']",
1786,1786,compression,20,11,6435336,B0090SLE30,nikon coolpix p7700 ,"the only judgment needed in most cases will be mode setting and  whether to put on a hood.to show where i'm coming from and the type photos i take, i would say i shoot sports only for fun, mostly at amateur levels, and i am my family's recorder, also a retiree and traveler with considerable photographic experience from 1970's kodak vs fuji film in a pentax spotmatic thru digitals beginning with a fuji f30 in 2006....other cameras i own:a./ sony nex-5n with 1650pz lens for very clean hi-iso and very good video.b./ sony wx300 mostly just for its zoom in a tiny size, great jpeg color, and the fact that it connects easily to my samsung tablet for sharing ""moments"" with others around me at a more viewable size.",CS,P,[' nex-5n'],sony nex-5n
1788,1788,compression,20,11,6435347,B0090SLE30,nikon coolpix p7700 ,"for a landscape still photographer such as me, the p7700 offers many highly desirable features:* 12.2 megapixel cmos sensor* fast f/2-4 zoom lens* wide 7.1x zoom lens equivalent to a 28-200 mm zoom* 3-inch articulated lcd @ 921,00 dot resolution* shoots raw (plus jpeg)* iso 80-1600 (plus 3200-6400 in hi modes)* vibration reduction image stabilization* exposure bracketing* 3 metering modes, including nikon's excellent matrix-balanced metering* programmable area focus selection* standard 40.5 mm threaded lens* multiple white balance adjustments, with fine-tuning available* convenient quick menu dial for commonly-accessed features such as iso, wb, bracketing, etc.other helpful features include:* multiple shooting options, including aperture and shutter priority, program, fully automatic, full manual, numerous scene modes, numerous effects modes, and 3 user-defined modes* programmable function buttons (2)* histogram playback* full 1080p video* 4 picture modes, with in-camera adjustments for image sharpening, contrast, and saturation* capable pop-up flash (manually activated)* hot shoe for external flashall this and more in a durable package that weighs slightly under 14 ounces and measures less than 5""x3""x 2"".so what's missing?",SS,P,[' p7700'],
1790,1790,compression,20,11,6435413,B0090SLE30,nikon coolpix p7700 ,"if you customize the camera controls such as the af (autofocus) control or shutter release priority, when you hand the camera to a friend or willing person to take your picture, chances are they will not know what to do; and, there is no simple over ride to restore camera settings to default.pro's about the nikon p7700 (from my perspective)&#9755;price&#9755;manual controls easily accessible (not menu driven)&#9755;good zoom focal length (28-200) w/good quality&#9755;good low light capability f/2.0-f/4.0&#9755;solid image stabilization&#9755;decent build quality&#9755;feels very good in the hand&#9755;autofocus works reasonably well for the class of camera&#9755;0.8 inch closest focusing range&#9755;fully functioning articulating screen (great for low level or overhead shots)&#9755;usable images to iso 1200cons about the nikon p7700 (from my perspective)&#9755;no optical viewfinder (this really hurts)&#9755;jpeg artifacts can show in images as low as iso 200&#9755;speed can be overly sluggish depending on available light/focal length&#9755;slightly bigger than comparable cameras such as g-15 (but- best texture, shape, and rear thumb grip).&#9755;automatic white balance under artificial light was simply not good (easily corrected in post)in my opinion, the nikon p7700 is ""best in class"" in consideration of features, build, and price.",SS,P,"[' p7700', ' p7700', ' p7700']",
2279,2279,compression,20,11,7581741,B00EZAYD4A,nikon coolpix p7800 ,"i (also) use dxo optics pro, whose latest version has the p7800 module for raw conversion and the results are spectacular.outdoors: i mostly shoot raw + jpeg in a mode up to iso400 to limit noise.",SS,N,[' p7800'],
2576,2576,compression,20,1,7581728,B00EZAYD4A,nikon coolpix p7800 ,"and as an eye glass wearer, i really like the diopter adjustment.i use the sandisk extreme 16 gb sdhc class 10 uhs-1 flash memory card 45mb/s, the same as i use in my nikon d7000, and i have no complaints with the camera's shooting speed, whether jpeg or raw (nrw).i do recommend a spare battery, i'm not sure if i fully trust the battery minder, sometimes it seems to jump rather quickly from maybe 75% charge to less than 25%.",CS,P,[' d7000'],nikon d7000 
2581,2581,compression,20,1,7581748,B00EZAYD4A,nikon coolpix p7800 ,"the p7800 has a modern, state-of-the-art image processor and sensor, so it is no surprise that its jpegs compare favorably to images from not much older cameras with much larger sensors.",SS,P,[' p7800'],
492,492,compression,20,13,4262297,B004M8SVBG,nikon coolpix s3100,"for example, the color temperature can quickly be adjusted from the raw file, whereas, it is much more difficult or impossible to adjust in a jpeg file.some compact cameras (e.g., nikon coolpix p7000 or panasonic lumix dmc-lx5) solve some of the above problems, but they are much more expensive (around $370 to $500).if these problems with the nikon s3100 camera are not important to you, then you should be able to get many decent pictures as snapshots without messing much with the settings.",SS,N,"[' p7000', ' lumix', ' dmc-lx5', ' s3100']",
1433,1433,compression,20,11,788417,B000BY52NK,nikon d200 ,"if some of you have not already noticed, there is the holy grail of white balance, iso, and qual (file type - raw, jpeg) on top of the left dial of the d200.",SS,P,[' d200'],
1477,1477,compression,20,11,3734012,B003ZYF3LO,nikon d3100 ,"while the d3200 has about 4 more mb of pixels, the format of this is large enough where i generally reduce the image size to the standard formats and i can go as high as 500pixels per inch in jpeg formats so the image quality is not a factor.",CS,P,[' d3200'],nikon d3200
1224,1224,compression,20,12,5927615,B007VGGFZU,nikon d3200,the d3200 files (especially if you shoot raw (nef) and jpeg fine together) are large and the camera does take time to store and display images.12) hd video recording: the d3200 new 1080p25 and 1080p30 modes in addition to 1080p24 produce very nice videos - live view is great - i find the continuous focusing during movie recording not only visually distracting but noisy and i just avoid it altogether and use single af (af-s) or manual focus for movies13) the tabbed menu system with long pages does take some getting used to (it does appear cumbersome at first).---update---5) i've found no auto-focus issues with the majority of my fx lenses (af-s and af-i).,SS,N,"[' d3200', ' d3200']",
2733,2733,compression,20,1,7793770,B00IMOB5SW,nikon d4s,"improved video recording capabilitieson the d800, the compressed nef raw picture files are generally around 45 mb each and when shooting in the high speed continuous mode, it takes 20 nef raw compressed 14 bit pictures in about 5 seconds before it starts to significantly slow down while the buffer writes the pictures to the memory card.",CS,N,[' d80'],nikon d80
2734,2734,compression,20,1,7793770,B00IMOB5SW,nikon d4s,"the native iso goes to 6400 and this camera has a built-in flash and an autofocus assist lamp which can help in dark conditions.when the d4s is paired with the sony s series xqd 64gb memory card (up to 180 mb/s read/write speed), i was able to fire off 80 nef raw compressed 14 bit pictures (about 20 mb file size each) in less than 8 seconds in the high speed mode before it starts to moderately slow down.",CS,N,[' d4'],nikon d4 
513,513,compression,20,13,4497072,B004V4IWHY,nikon d5100,"the d7000 accepts 2 sd cards, where the second card can be used in a variety of ways: overflow when the first card fills up, jpeg on one / raw on the other, or mirrored backup of the first card.",CS,P,[' d7000'],nikon d7000 
517,517,compression,20,13,4497327,B004V4IWHY,nikon d5100,"i feel like i was able to customize many more of the settings in the d5100 than the t2i, especially settings that affected how the camera processed the jpegs (such as the color, sharpness, contrast, etc.",SS,P,"[' d5100', ' t2i']",
2004,2004,compression,20,11,6977628,B00AXTQQDS,nikon d5200,"?that is sooo important,,you can now record to a field recorder like the atamos ninja at raw video out with hdmi clean video output..that was the only reason i got this camera,,and on ebay it was 600 dollars,,that is a scandle that this is being sold so cheap,,the video on this is professional quality as good as the 5dmark2 or 3 and higher quality camcorders,,this video is that good,,the color is amazing and the sensor out put to recorder you can edit uncompressed video.just an amazing camera.why are people not buying this camera?",CS,P,[' 5d'],canon eos 5d 
2318,2318,compression,20,11,7664331,B00FXYT12G,nikon d5300 ,"although the d5300 boasts a higher iso range than the d5200, i haven't noticed a dramatic improvement in low-light performance (the d5200 was already outstanding).other notable improvements from the d5200:- new 24.2mp image sensor without anti-alias filter- higher iso sensitivity (100-12800) and low light performance- new larger 3.2"" articulating display is also much brighter, although still not a touch screen like others offer- built in wifi is much more reliable and faster with my iphone than the nikon wifi dongle i used with my d5200- built in gps, although i found it slow (several minutes) to acquire a lock outdoors- autofocus time in liveview is noticeably faster, but sadly nikon still relies on contrast detection so focus is slow- video can now be captured in 1080p resolution at 60 frames per second- slightly smaller and lighter camera body, without (in my experience) sacrificing handling- higher capacity battery (en-el14a) provides 600 cipa shots per charge vs 500 on the d5200/en-el14 (but if you turn on gps and wifi, the battery drains much faster)and, if you're upgrading from a d5100, the d5300 carries over these improvements from the d5200:- dramatic focus improvement: 39-point af, 9 cross-type af points, and 3d focus tracking- nikon expeed 4 image processing engine- 5 fps continuous shooting (jpeg); if you're shooting raw you can shoot up to 6 images at 5 fps- stunning hd video capture, including live output of uncompressed video through the mini hdmi port- built in stereo microphones for video captureif you own a d5100, the new autofocus system (taken from the higher-end nikon dslrs such as the d7000) is stunning.",SS,P,"[' d5300', ' d5200', ' d5200', ' d5200', ' d5200', ' d5200', ' d5100', ' d5300', ' d5200', ' d5100', ' d7000']",
2319,2319,compression,20,11,7664356,B00FXYT12G,nikon d5300 ,"i found the d5200 to hesitate at times and occasionally be slow to operate - none of that is present in the d5300 - focus is fast, general camera operations are snappy and it has a buffer that lets you fire off a stack of jpegs and raw - in some cases it can even shoot more images in a 10 second period than the d7100!14 bit raw files as an option gives you increased post processing latitude - they are big and slow the camera down but if you want to have the greatest latitude in post processing it is nice to be able to shoot in 14-bit.packed full of fun/amateur features including selective color, miniature effect (makes neat movies too) and morebetter battery life vs d5200 unless you turn on the gps and select settings that make the gps usefulsome cons-weak gps - needs a-gps file from nikon to work better, annoying hassle and if you turn off gps sleep timer so that all photos will be tagged your battery life is going to be significantly shorter and you run the risk of forgetting it is on there and a few hours later picking up a camera with a dead battery.wifi is limited - you can stream live view, take a photo and download photos - no control over the camera other than pressing the shutter button.",SS,P,"[' d5200', ' d5300', ' d7100', ' d5200']",
2644,2644,compression,20,1,7664310,B00FXYT12G,nikon d5300 ,"in jpeg mode they were equal, at least to most viewers, to the ones taken with the d800 - yes, they are that good.",CS,P,[' d80'],nikon d80
2336,2336,compression,20,1,1609109,B0012OGF6Q,nikon d60 ,the d60 is also missing some pro level things like bracketing and full size jpeg+raw.,SS,P,[' d60'],
1401,1401,compression,20,12,6551139,B0099XGZXA,nikon d600,"even so, my clients still love the output after jpeg post processing and i haven't missed raw too much and processing jpegs is just as fast and the results are still plenty sharp.5) iso 6400 is still pretty amazing- pretty much like iso 1600 for the d300.6) dx crop factor- whereas i could take decent shots of the moon on my 18-200mm dx lens on my d300, the 10mp dx mode on d600 when using the 18-200mm lens is not that great.",CS,P,"[' d30', ' d30', ' d60']",nikon d60 
1854,1854,compression,20,11,6550798,B0099XGZXA,nikon d600,"the d600 does have 24 mp, this i'm sure this is part of it (smaller pixel pitch), but on jpeg w/nr on (""best"" iso performance), i can't bring myself to shoot at iso 6400--on my 6d, i can and do shoot at iso 12,800 under the same conditions without batting an eyebrow.",CS,P,"[' d60', ' 6d']",canon eos 6d
297,297,compression,20,13,3828871,B0042X9LC4,nikon d7000 ,"i love the duel card system that lets you save stills and video to different cards, or acts as a simple additional storage or for me, the best option allows you to save as both raw and jpeg versions (incidentally, adobe has now added d7000's raw to it's list - but you will have to download that separately to even the latest photoshop versions).the d7000 offers up to 39 af points - which really is superb in this price bracket and which helps to generate superb image quality.",SS,P,"[' d7000', ' d7000']",
739,739,compression,20,12,3828803,B0042X9LC4,nikon d7000 ,"almost bought a canon 60d last year but i hesitated, which was good because i ended up with usually a more expensive nikon d7000 as compared to normally ~ $200 cheaper canon.i've setup the d7000 with a 32 gb sd card in slot 1 and a 16gb sd card in slot 2 and setup the camera to take nef(raw) into slot 1 and jpeg fine in slot 2 simultaneouly.",CS,P,"[' 60d', ' d7000', ' d7000']",canon eos 60d 
742,742,compression,20,12,3829047,B0042X9LC4,nikon d7000 ,"and of course, the d7000 captures in nef (raw), jpeg (with choice of quality), and raw + jpeg simultaneously.with the d7000's countless other features, it will probably be quite some time before you have mastered this camera, so just relax and enjoy as you practice perfecting your skills.the d7000 is an excellent choice for the photo enthusiast/semi-pro and there are pros who use it...it's that good.",SS,P,"[' d7000', ' d7000', ' d7000']",
2347,2347,compression,20,1,3828272,B0042X9LC4,nikon d7000 ,"you can change almost all settings without accessing the menu or wasting your time trying to find items in the extensive nikon menu system4- it has two dials front and back , which allows you to control things much faster and easier.5- the top lcd ... its a really big plus, makes you know exactly what you want when you want it6- view finder, really much better than d5200 and d53007- the battery lasts for ever, i shot 700 jpeg images and it still had 71% of its charge, with raw, it lasts for almost 800 shots.8- it has two storage slots, and that's really a great plus, this helps with storing jpeg in one and raw in the other or keeping a backupand much morecons: .... its a dx camera ... its not full frame, but its really close to the full frame qualitynotes:1- it comes with a screen protector2- it doesn't come with memory card so you will need to buy one separately, so you can start shooting once you receive the camera3- make sure that any case you will buy will be big enough for itbottom line, this is a serious camera, if you are buying it to shoot your dog, you probably would better get the d3200 or d 5200but if you are planning to advance in photography, i really recommend this camera, its really a great choice, i have it for three month now, and i already bought a couple more lenses and some filters and accessories and i'm loving what i get from it",CS,P,"[' d5200', ' d5300', ' d3200']",nikon d5300 
2087,2087,compression,20,11,7115268,B00BI9X7UC,nikon d7100 ,"furthermore, jpeg images more grainy than d7000.",CS,N,[' d7000'],nikon d7000 
2063,2063,compression,20,11,7114995,B00BI9X7UC,nikon d7100 ,"wheather this d7100 is used in raw or jpeg the other cameras are just as good, less expensive and some are even sharper.",SS,P,[' d7100'],
2082,2082,compression,20,11,7115239,B00BI9X7UC,nikon d7100 ,jpeg images were recorded at 6000x4000 @8-bit (large)i used latest nikon capture nx2 version 2.4.1 and nikon view nx2 version 2.0.2raw images from nikon d7000 were reported correctly using these same nikon capture/view nx2 software.,CS,P,[' d7000'],nikon d7000 
1127,1127,compression,20,12,5640343,B0076AYNXM,nikon d800,"3rd party will make a fortune building a grip that is even better for less money.after many weeks and more time with both cameras:1) the canon 5diii is the better cam for jpeg shooting, but by a small margin.2) the nikon d800 is better at raw and by a larger margin.both are great cams and you can't go wrong, but nikon's d800 is the dslr to beat this year.",CS,P,"[' 5d', ' d80', ' d80']",canon eos 5d 
1129,1129,compression,20,12,5640360,B0076AYNXM,nikon d800,"but that eliminated my initial plan of using the two cards as redundant raw storage, so on this trip i will more or less 'waste' precious card space just to save jpegs so i can start to sort through my images.the software that is provided with the d800 - view nx2, should help me convert raw into a format that lr3.6 can work with (i think, but haven't figured that out yet), but there is yet another step in post.other thing you will have to abandon/replace is your wireless remote control ml-l3 (it won't work either), and the recommended remote control for the d800 is corded, which i hate.",CS,P,"[' d80', ' d80']",nikon d80
1131,1131,compression,20,12,5640377,B0076AYNXM,nikon d800,"here is my backgroundi've owned d700 (several samples), d7000 (several samples), d300 (several samples), d90, d80, d40, d40s, d60 in nikoni've owned 20d, 30d, 40d, 7d, xsi, t1i, t2i in canon.d700 is a brilliant camera, incredible af, incredible low light shots, fast fps with grip (8),  scene recognition in auto mode, built like a tankd800 takes spectacular photographs in either jpeg or raw.",CS,P,"[' d7000', ' d30', ' d90', ' d80', ' d4', ' d4', ' d60', ' 40d', ' 7d', ' t1i', ' t2i']",nikon d7000 
1148,1148,compression,20,12,5640477,B0076AYNXM,nikon d800,"the d800 exposures are so perfect that i won't need to do much post processing, so i am considering going back to jpegs for non-critical parts of the wedding, like the bride getting dressed and the reception.",CS,P,[' d80'],nikon d80
1163,1163,compression,20,12,5640617,B0076AYNXM,nikon d800,"photo journalists, wedding photographers shooting thousands of images per wedding), probably don't need the super high iq, and burden of processing 36mp images maybe too high.3) jpeg shootersalthough you can get good jpegs out of d800 with correct settings, i believe that those who shoot jpegs most of the time, won't see much (if any) benefit of this camera.i will end this review with comments for all nay sayers:for nikon shooters, d800 represents 300% jump in resolution.",CS,P,"[' d80', ' d80']",nikon d80
