,Unnamed: 0,Unnamed: 0.1,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
456,952,952,compression,20,12,5038158,B005KBB79C,fujifilm x10 ,"con: zooming is a two handed operation one to hold the camera and the other to zoom.rubber thumb grip well placed.decent hand-held panorama.so far, orbs only occur on bright light sources at night or white foam of waves, looking like a jpeg artifact.",CS,P
457,953,953,compression,20,12,5038195,B005KBB79C,fujifilm x10 ,"revision to review:  after several months of use, i find i cannot convert them with adobe software and get results as sharp as the jpegs that the camera produces.",SS,P
458,1550,1550,compression,20,11,5038031,B005KBB79C,fujifilm x10 ,"while the x20 enjoys a small resolution advantage in raw files, i found that its jpegs were not even close to the excellent quality jpegs produced by the x10.",CS,P
459,1551,1551,compression,20,11,5038031,B005KBB79C,fujifilm x10 ,"the x10 jpegs are among the best out there, and using some of the advanced options, shooting up to 3200 for small enlargements (up to 8x10)  should be fine.",CS,P
460,1555,1555,compression,20,11,5038128,B005KBB79C,fujifilm x10 ,and the main reason is that gorgeous fuji color straight from jpeg.,SS,P
461,1556,1556,compression,20,11,5038128,B005KBB79C,fujifilm x10 ,"for jpeg, the fuji really speaks to me.the other cameras within this group are all very very good as well.",CS,P
462,1557,1557,compression,20,11,5038143,B005KBB79C,fujifilm x10 ,the jpeg&#8217;s are great and i rarely need to make adjustments in post-processing.,SS,P
463,1558,1558,compression,20,11,5038143,B005KBB79C,fujifilm x10 ,"3) the raw files are not supported by apple&#8217;s aperture, but the jpeg&#8217;s are excellent.",SS,P
464,2364,2364,compression,20,1,5038175,B005KBB79C,fujifilm x10 ,"not an easy task given the size and cost limitations, but fuji has absolutely succeeded.the jpeg rendering is wonderful (the fuji black and white mode is especially nice), and the exr sensor has a slew of additional capabilities for low light, high dynamic range, etc.",SS,P
465,315,315,compression,20,13,3845369,B0043RS864,fujifilm x100 ,"the camera's ""normal"" jpeg mode provides excellent images and shooting jpeg rather than raw greatly increases performance.",SS,P
466,316,316,compression,20,13,3845369,B0043RS864,fujifilm x100 ,"while i'm not against shooting raw, i greatly prefer the speed, size, and convenience of jpeg files.overall, the camera is a pleasure to hold and use.",CS,P
467,317,317,compression,20,13,3845387,B0043RS864,fujifilm x100 ,the out-of-camera jpegs from the x100 are gorgeous.,SS,P
468,318,318,compression,20,13,3845393,B0043RS864,fujifilm x100 ,"i love the film stock simulations in jpeg mode, and most of the time shoot that way instead of raw just because the colors come out so nice i rarely need to manipulate anything.",CS,P
469,320,320,compression,20,13,3845456,B0043RS864,fujifilm x100 ,"it can take about 4 seconds to save a raw file, but jpeg images are so good you'll rarely want to shoot in raw format.",SS,P
470,321,321,compression,20,13,3845456,B0043RS864,fujifilm x100 ,the images in both jpeg and raw format are incredible and the low light performance is beyond belief.,SS,P
471,322,322,compression,20,13,3845465,B0043RS864,fujifilm x100 ,"not sure how this affects the jpeg conversion since my favorite raw program (dxo) doesn't yet support the fuji x100.the menus aren't any better or worse than the menus from panasonic, canon, or nikon.",CS,P
472,323,323,compression,20,13,3845498,B0043RS864,fujifilm x100 ,"if someone can tell me, offline, how i can post this large jpeg, i'll be happy to post it.",SS,P
473,324,324,compression,20,13,3845509,B0043RS864,fujifilm x100 ,"the x100 supports iso from 200-6400 in raw format, and can be boosted to 12800 in jpeg format..",SS,P
474,325,325,compression,20,13,3845509,B0043RS864,fujifilm x100 ,"but i'm sure those who like the raw format, won't even consider jpeg..",CS,P
475,750,750,compression,20,12,3845357,B0043RS864,fujifilm x100 ,the jpegs are of great quality and remarkably small size.,SS,P
476,754,754,compression,20,12,3845420,B0043RS864,fujifilm x100 ,"for low light pictures ooc jpeg, it is very good, the colors are amazing (i have a 5d ii and unable to produce the same colors even when playing in lightroom).",SS,P
477,755,755,compression,20,12,3845462,B0043RS864,fujifilm x100 ,"the out of camera jpeg images are absolutely stunning, even at 3200 iso, and are better in their color and tonality than my best lightroom-tweaked images from the d90.",CS,P
478,756,756,compression,20,12,3845476,B0043RS864,fujifilm x100 ,"the jpeg quality was good, but raw didn't work out for me.",SS,P
479,1496,1496,compression,20,11,3845430,B0043RS864,fujifilm x100 ,i barely ever shoot in raw because the jpegs really do look that good.,SS,P
480,2351,2351,compression,20,1,3845362,B0043RS864,fujifilm x100 ,i typically shoot raw but the times i've shot jpeg have also resulted in very good pics.,SS,P
481,1984,1984,compression,20,11,6954918,B00ATM1MVA,fujifilm x100s,"it lasted me for about filling a 16 gb memory card with raw+jpeg in the dark, (no af assist or flash).",SS,N
482,1993,1993,compression,20,11,6954988,B00ATM1MVA,fujifilm x100s,the jpeg's are scary good.amazon on the other hand failed big time.,SS,N
483,1982,1982,compression,20,11,6954902,B00ATM1MVA,fujifilm x100s,i prefer the x100s over the 7d for:image quality (the reviews are correct; sooc jpegs are fantastic.,CS,P
484,1986,1986,compression,20,11,6954943,B00ATM1MVA,fujifilm x100s,"i noticed the dynamic range isn't very good on the ooc jpegs or at least, to my eyes, the shadows don't show much details.",CS,P
485,1987,1987,compression,20,11,6954945,B00ATM1MVA,fujifilm x100s,colors pop and jpeg images straight out of camera are pleasing and have a smooth quality to them.,SS,P
486,1988,1988,compression,20,11,6954956,B00ATM1MVA,fujifilm x100s,"first go to sigma dp2 merrill and dp3 merrill reviews (i just posted one)i initially had the x100 and now x100sthis is a brillant camera, fast af, lovely jpeg pictures (don't have to spend any time on the computer they are so good), what i do is to take the jpeg pictures but for the ones which i think i will print big (20 x30 or bigger), will take them in raw also and convert it in-camera.i have gotten rid of all my dslr's (canon, nikon etc) and only use this and it stays with me where i go, it is small enough to go in my pocket and with great battery life (unlike the sigma)just get it.",CS,P
487,1989,1989,compression,20,11,6954966,B00ATM1MVA,fujifilm x100s,"but manual focus is very much needed in some specific conditions.continuous shooting:i used the 3fps for a burst 44 jpeg frames and 6fps for a burst 31 jpeg frames out of the two continuous shooting modes that the x100s has, i used 32gb class 10 card and camera was incredibly fast!",SS,P
488,1991,1991,compression,20,11,6954966,B00ATM1MVA,fujifilm x100s,"i feel that with good light this camera produce great videos, it is possible to have great bokeh effect too!digital zoom 90mm is not aviailable in new x100s, in x100 it gives amazing result!pros:1, great f2 lens, very sharp.2, image quality is outstanding and stunning!3, jpeg files are very beautiful.4, sexy & light weight5, new artistic filters are fun to use.6, appearance, a big plus.7, very silent.cons:1, poor video features.2, slightly expensive.3, battery cover accidentally opens and that too frequently.4, focus selection switch is not user friendly, should be changed.my feature wish list for next upcoming camera for this x100 series is:1, panasonic gh3 like video solution with dedicated video features.2, hdr feature.3, full frame.4, tilt screen.5, water & dust proof.6, shutter release cable.7, direct nd filter access.as mentioned before, the launch of x100s does not make x100 a bad camera, x100 is still great camera with the exception of speed.i also noticed x100s produces darker image than x100.nd filter/ flash combo is great to use!x100s has moir&eacute; patterns but a little lesser than x100 though.nd filter should be accessible by single button and there should be separate button for it.conclusion:x100s is the day camera and you can learn so much with it, and it will not disappoint you in terms of performance specially its image quality.",CS,P
489,1992,1992,compression,20,11,6954969,B00ATM1MVA,fujifilm x100s,i do find the jpegs to be too smooth at high iso...yes i know one can make adjustments to help alleviate this problem...but not in its entirety...i guess working in raw may be the better option...but for all saying this is a great street photographers camera....well in very good light it is...but get on the shady side of a street and this camera will be slow to focus...to shoot street with this camera the best way to go is to set this camera up to use as a rangefinder as opposed to using autofocus...learn your hyperfocal distance and set this camera up accordingly ...you will be very pleased...and maybe learn another way to do photography...good luck with this and enjoy,CS,P
490,1994,1994,compression,20,11,6955014,B00ATM1MVA,fujifilm x100s,"don't worry about sharpness; it is superb (owning to removal of the anti-aliasing filter we are told, but those are for nerds - the results are all i know personally).filesthe image files are just superb - the jpegs look great enough right out of camera for casual use; and the raw files yield superb images with my workflow (lightroom 4.x, ps6 and nik software collection).this is the reason you will want to buy a fuji.",CS,P
491,1995,1995,compression,20,11,6955014,B00ATM1MVA,fujifilm x100s,"but when i saw the pictures - yes, even the out-of-camera jpegs, i was a happy soul.",SS,P
492,1996,1996,compression,20,11,6955014,B00ATM1MVA,fujifilm x100s,"there is just something pleasing about them.i like the jpeg picture settings - they are not generic and soulless 'vivid"" ""standard"" ""potrait"" etc., but very unique looks, wherein saturation, contrast etc obviously vary, but the result is a cohesive artistic whole and not just a result of tweaked settings.",CS,P
493,1997,1997,compression,20,11,6955014,B00ATM1MVA,fujifilm x100s,"i think the nex or 4/3 system cameras or even the superzoom cameras serve better for such users, and provide a more gradual learning curve.scores (these are extremely subjective based on my own experience and not based on clinical test)build quality, look and feel - 9 (only gripes: strap feels cheap, lens cap falls off easily)picture quality (sharpness, noise, color rendition etc)jpeg  - 9.5raw  - 9focusingaf  - 8 (points deducted only for not so useful af-c)mf - 8.5viewfinder  - 10 (amazing technological achievement)ergonomics and layout  - 7 (apart from points made above; would have preferred a dedicated iso and af-on button)ui and shooting options  - 8.5 (if you don't need scene modes or art filters)",CS,P
494,1998,1998,compression,20,11,6955018,B00ATM1MVA,fujifilm x100s,in my opinion in this day and age most if not all cameras should output good jpeg files.,CS,P
495,2451,2451,compression,20,1,6954891,B00ATM1MVA,fujifilm x100s,"sooc jpegs are great, and raw files are malleable in the newest versions of lightroom.",CS,P
496,2453,2453,compression,20,1,6954929,B00ATM1MVA,fujifilm x100s,the ooc jpegs are great.,SS,P
497,2454,2454,compression,20,1,6954929,B00ATM1MVA,fujifilm x100s,"i haven't spent too much time with the raw files, so i guess that means i like the jpegs.",CS,P
498,2456,2456,compression,20,1,6954975,B00ATM1MVA,fujifilm x100s,"print a few jpegs, and you will see what i mean.by all means, if you are looking to simplify things and willing to trust the awesomeness of the x100s film jpegs, take the plunge and don't look back.",CS,P
499,2458,2458,compression,20,1,6954999,B00ATM1MVA,fujifilm x100s,"the jpegs straight out of the camera are usually excellent, but if you don't mind processing raw images, you can get even better results.",CS,P
500,2459,2459,compression,20,1,6954999,B00ATM1MVA,fujifilm x100s,"when the aperture is wide-open at 2.0 and you're doing a close-up, the camera might take a second or two to focus; but in most situations it works almost instantaneously.recommended accessories: *stk's fuji np-95 battery*manfrotto mb scp-7bb nano vii camera pouch*gariz genuine leather xa-cfx100bk camera cap fixs for fuji fujifilm x100 x100s*apple wall plug duck head for apple macbook (to replace the bulky cord on the charger)*transcend 16gb class 10 sdhc flash memory card (good for about 400 shots of ""raw + fine .jpg"", or 2452 fine jpegs)*fujifilm ef-20 shoe mount flash (when the built-in flash isn't strong enough)*domke f-6 little bit smaller bag*lensmate concave brass soft release button*domke 1-inch camera strap (web) 740-1bk*sea to summit nylon stuff sack (xxs, 1 liter) [protects against dust and moisture]*book: fujifilm x100s: from snapshots to great shots (not released yet)",CS,P
501,2460,2460,compression,20,1,6955012,B00ATM1MVA,fujifilm x100s,the jpeg engine on the x100s is wonderful.,SS,P
502,2462,2462,compression,20,1,6955019,B00ATM1MVA,fujifilm x100s,the jpeg's from this camera are so beautiful!,SS,P
503,1958,1958,compression,20,11,6954763,B00ATM1MHO,fujifilm x20 ,"when continuous shooting raw shots the camera stops after 8, and for jpegs the camera starts to slow down after about 12 shots.",CS,N
504,1978,1978,compression,20,11,6954881,B00ATM1MHO,fujifilm x20 ,")* very good focus accuracy - maybe only 5% of my shots had missed focus* incredibly sharp lens at all focal lengths and apertures (sharper than my nikon 16-85mm, and panasonic 14-45mm lenses), with no de-centering* excellent iso 100 jpeg's with very good detail (note: i did not test raw images)* menu system is easy to navigate* q button is very handy* viewfinder now fits tightly with the body (it was slightly loose on many x10's), and is definitely usablecons* camera is just a bit too small for my medium-sized hands, making the handling just a bit uncomfortable* both dials are fiddly to use, and operate slowly/not at a 1:1 ratio when changing values (for example, when in av mode and you want to change the aperture quickly, you can turn the dial 3 clicks quickly, but it might only register 1 click;  if you wanted to go from f2.0 to f/8.0, you have to sit there and just keep turning the dial... waiting to finally get there - it's the only thing that i found where the operation is annoyingly slow)* battery/memory card hatch quality does not quite match the rest of the camera*  lcd screen is small, and slightly laggy in darker conditions (the lcd screen is one area where this camera significantly lags behind the competition)* the exposure compensation dial is too stiff, and difficult to turn (but i definitely prefer this over the dial being too loose)* movies came out too dark (but i admit that i didn't spend a lot of time dialing this in)* continuous focus didn't work at all (it may have been broken on my sample???",CS,N
505,1980,1980,compression,20,11,6954881,B00ATM1MHO,fujifilm x20 ,"(noise reduction at -1 seemed to produce the best balance of holding detail while keeping the noise reduction (the source of smearing) at a minimum* there is minor jpeg artifacting in the corners at certain focal lengths, probably due to distortion correction* very poor battery lifeunfortunately, my camera came with a deep scratch in the metal below the front logo, and scratches on the rear lcd screen.",CS,N
506,1959,1959,compression,20,11,6954763,B00ATM1MHO,fujifilm x20 ,"thankfully, the fuji lets you adjust noise reduction of the jpeg files and i've found that by reducing it to the lowest level available you get a decent amount of detail back, and, to me, it's worth the extra noise.",CS,P
507,1961,1961,compression,20,11,6954766,B00ATM1MHO,fujifilm x20 ,colors look great right out of the camera as jpegs.,SS,P
508,1962,1962,compression,20,11,6954771,B00ATM1MHO,fujifilm x20 ,"at those settings, i was able to capture 301 pictures on the ""fine jpeg"", including 10 with the flash, four large panoramas, and a few dozen low-light shots that required the af illuminator to assist, plus about 12 minutes worth of full hd video recording.",SS,P
509,1963,1963,compression,20,11,6954784,B00ATM1MHO,fujifilm x20 ,the image quality is not as good -- even at 12mp jpeg -- as that of the x10.,SS,P
510,1964,1964,compression,20,11,6954791,B00ATM1MHO,fujifilm x20 ,"thankfully it is rarely needed.image quality: 5/5i shoot mostly raw with lightroom 4.4 (just released), but with jpeg this camera is very good as well.",SS,P
511,1965,1965,compression,20,11,6954791,B00ATM1MHO,fujifilm x20 ,i initially shot only jpeg and was pleased with the results.,CS,P
512,1966,1966,compression,20,11,6954791,B00ATM1MHO,fujifilm x20 ,"in jpeg mode i like the dynamic range mode on auto, and it will help restore shadow detail if you shoot into bright light.",CS,P
513,1967,1967,compression,20,11,6954816,B00ATM1MHO,fujifilm x20 ,"there are said to be about fifty improvements that have been made, but in all fairness, i won't get into a fuji x20 vs. x10 comparison here, as my experience with the earlier model was limited to just a few days use.getting right down to the subjective points, followed with a more detailed look based on personal use, here are my basic observations.&#9670; pros:+ excellent retro design; solid build quality coupled with good contemporary ergonomics+ sharp 4x optical zoom; comfortable 28mm to 112mm f/2.0- f/2.8 equivalent, image stabilization+ has a 7-blade aperture diaphragm; contributes to excellent bokeh effects+ exr processor ii dual cpus; cold start-up time about  second, super-fast sequential shooting+ near-instant autofocus; virtually no time lag when the shutter button is pressed+ new 2/3-inch x-trans cmos ii sensor; 12mp, offers excellent image quality+ hybrid af; autofocus instantly switches between high-speed phase detection af and contrast af+ front focus selector dial; af-s (single autofocus), mf (manual), af-c (continuous autofocus) modes+ advanced ovf; optical viewfinder offers exposure info overlay via digital trans panel, 85% coverage+ 2.8-inch color lcd monitor; approximately 460,000 dots, 100% coverage+ excellent ergonomics; rational array of controls, easy to master+ rechargeable np-50 li-ion battery; averages 190 - 220 shots per charge depending on settings, actual+ full manual exposure plus program, aperture- and shutter priority modes and more+ uses readily-available sd, sdhc and sdxc memory cards; full support+ raw (raf format) support; also offers jpeg and raw+jpeg+ iso range is 100-12800 (in auto); control available up to iso 3200+ excellent ergonomics; raised grip area on the body with a thumb rest, add to handling+ threaded socket on shutter button; allows for threaded cable releases, soft shutter buttons+ made in japan; all of fujifilm's x-series cameras are made in japan+ built-in advanced filters; allow a choice of 8 artistic effects&#9670; cons:- battery life could be far better- wish this camera would go to 24mm wide angle- picky point: the x20 lacks a built-in neutral density filter&#9670; first impressions:the x20 came well packaged in a distinctive black box, and from the moment it was opened and taken out, the feel of a solid, precision camera was quite apparent.",CS,P
514,1968,1968,compression,20,11,6954842,B00ATM1MHO,fujifilm x20 ,"i was also pleasantly surprised by the camera's 2x digital tele-converter, which is able to generate pretty good full sized (4000x3000) jpegs which are hard to distinguish from a non-interpolated image unless you pixel peep.",SS,P
515,1969,1969,compression,20,11,6954842,B00ATM1MHO,fujifilm x20 ,"the monochrome modes are awesome, and work great even in extreme low light conditions.because the camera has excellent out of camera (ooc) jpeg images, i avoid shooting in raw.",SS,P
516,1971,1971,compression,20,11,6954842,B00ATM1MHO,fujifilm x20 ,"however, you can perform raw to jpeg conversion in-camera on your backed up raw images, using the x20's excellent in-camera raw converter, after copying the raw images from your computer back to the sd card.",CS,P
517,1972,1972,compression,20,11,6954842,B00ATM1MHO,fujifilm x20 ,"out of camera jpeg images are excellent and often i don't worry about post-processing.given the very large percentage of good to excellent images i am able to get out of this camera, i feel my expectations have not only been met, but exceeded by a wide margin.",CS,P
518,1973,1973,compression,20,11,6954859,B00ATM1MHO,fujifilm x20 ,"that said, the final result (regular jpeg with no post-processing) do not ""pop"" like the photos from some of my other cameras.the x20 does look stunning - and in some cases, people thought i was working with old fashioned film.",CS,P
519,1974,1974,compression,20,11,6954872,B00ATM1MHO,fujifilm x20 ,"i particularly like the programmable `fn' button, which i have set to raw+jpeg.",CS,P
520,1977,1977,compression,20,11,6954881,B00ATM1MHO,fujifilm x20 ,"i only shot jpeg's, since that is what i planned to use the camera for.pros* the camera exudes style and quality* solid, extremely well-built body, with a good feel to most buttons* lens zooming is very smooth, with very little wobble at full extension (also, the sticky point midway between off and 28mm appears to be gone - this was present on the x10 that i had)* very fast operation (focusing, shutter release, flash pictures, flash recycle, etc.",CS,P
521,2447,2447,compression,20,1,6954821,B00ATM1MHO,fujifilm x20 ,"shoot b/w where noise tend to look more like grain than digital noisepros:+ great handling, love the exposure dial and easy to navigate menus (maybe pentax mx1 has better menu)+ retro style is pleasing+ fast response makes it easy to take pictures, will get a lot more use out of the camera this way+ very smart auto mode that helps capture scenes in all lighting conditions+ fun and useful artistic filters/modes.+ fast & accurate auto focus+ fast boot up timecons:- the auto modes cannot be fine tuned (iso, noise reduction, sharpness & dynamic range are all locked), so you have very little control over image quality when you put it in auto modes.- the camera can capture scenes even in poor lit conditions because it sacrifices iso to achieve faster shutter speeds, but you end up with horrible noise & artifacts- this camera is noisy and the jpeg converter & default settings add a lot of artifacts and smearing to the jpeg.",CS,P
522,2448,2448,compression,20,1,6954827,B00ATM1MHO,fujifilm x20 ,i like that i was able to use raw files with the camera although the jpeg images are good quality i've been working with raw so long that i just prefer the latitude with that type file.i don't miss the weight of the heavy dslr.,CS,P
523,2275,2275,compression,20,11,7577416,B00EYTM3DK,fujifilm x-a1 ,"since i'm a jpeg user 99% of the time, this is not an issue for me.the xa-1 camera does not have a viewfinder.",SS,N
524,2565,2565,compression,20,1,7577410,B00EYTM3DK,fujifilm x-a1 ,the quality of the in-camera jpegs has freed me from the tedious chore of having to tweak every raw file to suit my preferences.,SS,N
525,2575,2575,compression,20,1,7577434,B00EYTM3DK,fujifilm x-a1 ,"another issue, to me is that, the jpeg files have aggressive amounts of nr by default and setting the nr to (-2) is not improving anything significantly.",SS,N
526,2274,2274,compression,20,11,7577413,B00EYTM3DK,fujifilm x-a1 ,"perhaps it is, but adobe lightroom works for me.on the other hand, if all you shoot is jpegs and fuji jpegs are the best, xm1 or xa1 should be fine for you (with exception of problem with landscape greens in xm1).going to xa1, it is a tiny camera.",CS,P
527,2276,2276,compression,20,11,7577417,B00EYTM3DK,fujifilm x-a1 ,there will nothing to improve over a default jpeg.,CS,P
528,2566,2566,compression,20,1,7577410,B00EYTM3DK,fujifilm x-a1 ,after more than a decade with digital this is the first camera i've used that consistently produces top quality jpegs that don't disappoint.,CS,P
529,2567,2567,compression,20,1,7577410,B00EYTM3DK,fujifilm x-a1 ,"unless you need higher bit depth tiffs to avoid posterizing in heavily saturated blue skies, sunsets or other brilliant colors that may be re-edited in post, the in-camera raw-to-jpeg converter should handle most scenarios.fuji's in-camera raw converter is so good, and so quick, i wish they'd issue it as a free computer-based option similar to nikon's viewnx2, which nicely emulates nikon's in-camera raw-to-jpeg conversions, but adds the option to convert to tiff and to try a few additional adjustments, while keeping the software quick and simple.--very good optics despite the plasticky feeling lens.",CS,P
530,2570,2570,compression,20,1,7577410,B00EYTM3DK,fujifilm x-a1 ,fortunately the x-a1 jpegs hold up well enough to these adjustments.,SS,P
531,2571,2571,compression,20,1,7577410,B00EYTM3DK,fujifilm x-a1 ,"however, so far i've been very satisfied with the x-a1 jpegs and don't expect to need to tweak many raw files.",SS,P
532,2572,2572,compression,20,1,7577432,B00EYTM3DK,fujifilm x-a1 ,"currently have canon, nikon, olympus, sony a7, and fuji systems.fuji's jpeg engine and white balance performance is the best in the industry and this camera has the same engine like all other fuji cameras.",CS,P
533,2573,2573,compression,20,1,7577434,B00EYTM3DK,fujifilm x-a1 ,"you can access every menu setting on one single page, so that you can review the vital settings or change them as needed.fujifilm's ooc(out of cam) jpegs are the best in business.",CS,P
534,1328,1328,compression,20,12,6454384,B0092MD5UY,fujifilm x-e1 ,"the camera shoots unbelievably good jpegs that require very little adjustment, however, so this is not a major problem.",SS,N
535,1339,1339,compression,20,12,6454486,B0092MD5UY,fujifilm x-e1 ,"workflow.. the raw files are still poorly read by lightroom and for some reason, they show a lot more noise than the jpeg even though i had noise reduction turned off.",CS,N
536,1798,1798,compression,20,11,6454403,B0092MD5UY,fujifilm x-e1 ,i'm so happy with the jpegs that i don't bother shooting raw and that saves me a ton of time and hard drive space.,SS,N
537,1809,1809,compression,20,11,6454474,B0092MD5UY,fujifilm x-e1 ,"the jpegs are really second to none, i shoot raw still but find the jpegs can be hard to match.",CS,N
538,1327,1327,compression,20,12,6454380,B0092MD5UY,fujifilm x-e1 ,"no matter how good a camera feels it is worthless if the image quality isn't good, the iq from the x-e1 is excellent, i always shot raw, but am reliving the film days playing with the jpeg film simulation modes.",SS,P
539,1329,1329,compression,20,12,6454389,B0092MD5UY,fujifilm x-e1 ,the fuji jpegs are great as i only shot raw prior to getting the xpro1.,CS,P
540,1331,1331,compression,20,12,6454400,B0092MD5UY,fujifilm x-e1 ,"in the meantime if you do not mind shooting jpeg the xe-1 has a killer jpeg engine in it and they look fantastic!videothe omd is pretty decent for video, it is not up to par with many other cameras but the 5 way ibis makes it seem like the camera is floating on a steady cam unit.",CS,P
541,1334,1334,compression,20,12,6454414,B0092MD5UY,fujifilm x-e1 ,"raw: it is important to understand that modern lenses including these three are no longer just hunks of glass; they are designed to be used with the in-camera jpeg processing firmware, which undoes the inherent distortions on the wide angle side.",CS,P
542,1335,1335,compression,20,12,6454414,B0092MD5UY,fujifilm x-e1 ,"jpeg's are the way these lenses are designed to be used, so that's how they should be evaluated, as part of the whole camera.results at iso 3200:- nikon d600 (full frame) gave the nicest image, as we should certainly expect for the sensor size, camera size and weight, and cost.",CS,P
543,1337,1337,compression,20,12,6454472,B0092MD5UY,fujifilm x-e1 ,"most of the pics i have taken with the x-e1 have been moire pattern free however!as many sample pictures may seem, if you leave in camera sharpening set to zero, and noise reduction to zero the jpegs tend to be a tad soft.",CS,P
544,1338,1338,compression,20,12,6454472,B0092MD5UY,fujifilm x-e1 ,"for such small stuff like that, silkypix is just fine..you can save the output as an uncompressed tiff file if you like, then finish up in lr or photoshop or whatever graphic software you are more comfortable with..no worries!two features i miss from the e-m5 vs the x-e1 are in camera pixel mapping, and the e-m5's great 5 axis image stabilization.",CS,P
545,1797,1797,compression,20,11,6454395,B0092MD5UY,fujifilm x-e1 ,and somehow fuji can translate that dynamic range to jpeg files in camera!,SS,P
546,1800,1800,compression,20,11,6454409,B0092MD5UY,fujifilm x-e1 ,"pictures are so crisp and clear, quality of jpegs so fantastic, use so simple and intuitive, that it more than makes up for the quirks of the camera.",CS,P
547,1801,1801,compression,20,11,6454422,B0092MD5UY,fujifilm x-e1 ,the camera is just the right size and the out-of-camera jpeg files are terrific.,SS,P
548,1802,1802,compression,20,11,6454433,B0092MD5UY,fujifilm x-e1 ,the jpegs that come out of this camera are beautiful.,SS,P
549,1803,1803,compression,20,11,6454433,B0092MD5UY,fujifilm x-e1 ,if you are looking for a compact camera with beautiful jpeg pictures...look no further.,SS,P
550,1804,1804,compression,20,11,6454434,B0092MD5UY,fujifilm x-e1 ,speaking of images i shoot both jpeg and raw but quite honestly i have not had a reason yet to work on the raw files.,SS,P
551,1805,1805,compression,20,11,6454434,B0092MD5UY,fujifilm x-e1 ,the jpegs coming out of this machine are just amazing.,SS,P
552,1807,1807,compression,20,11,6454453,B0092MD5UY,fujifilm x-e1 ,raw support is limited but you have never seen jpegs like this before.,CS,P
553,1808,1808,compression,20,11,6454461,B0092MD5UY,fujifilm x-e1 ,jpegs right out of the camera are great and i've done little if any correction with most of my images (a little color balancing for indoor shots with compound lighting).,CS,P
554,1810,1810,compression,20,11,6454495,B0092MD5UY,fujifilm x-e1 ,the jpeg out of this camera is stunning.,SS,P
555,2411,2411,compression,20,1,6454382,B0092MD5UY,fujifilm x-e1 ,"so far i have only shot jpeg, but the image quality is very impressive coming out from such a ""small"" camera.",CS,P
556,2413,2413,compression,20,1,6454406,B0092MD5UY,fujifilm x-e1 ,the raw files are great and the jpegs are so good you may not even want to or need to post-process.,SS,P
557,2296,2296,compression,20,11,7651615,B00FPKDPZC,fujifilm x-e1,"i still do prefer to shoot raw, even if their jpegs come out flawless, as i appreciate the control i get.",CS,P
558,2297,2297,compression,20,11,7651640,B00FPKDPZC,fujifilm x-e2 ,"sold my canon t3i and purchased this, great jpegs, color dept, low light performance even in semi-auto mode.",SS,P
559,2298,2298,compression,20,11,7651664,B00FPKDPZC,fujifilm x-e2 ,"great jpeg colors strait out of the camera(definitely better than nikon), i get 7 different personal custom setting options quickly available, and the lenses are outstanding.",CS,P
560,2598,2598,compression,20,1,7651616,B00FPKDPZC,fujifilm x-e2 ,"however, even if you shoot only jpegs you'll get excellent results.",CS,P
561,2600,2600,compression,20,1,7651619,B00FPKDPZC,fujifilm x-e2 ,image quality is covered extensively here and elsewhere.iq: the camera can spit out some pretty beautiful images in jpeg.,SS,P
562,2603,2603,compression,20,1,7651622,B00FPKDPZC,fujifilm x-e2 ,"you're really need to stock up on memory cards (and get a big hard drive as well), the raw files are huge coming in at 33.4mb because there are no compression options available.",SS,P
563,2605,2605,compression,20,1,7651622,B00FPKDPZC,fujifilm x-e2 ,"while the in-camera processing does a decent job at these speeds, and i would use them if i absolutely had to, i wouldn't want to be switching to jpeg at an event to use them as it would really screw up my post processing workflow.",SS,P
564,2606,2606,compression,20,1,7651624,B00FPKDPZC,fujifilm x-e2 ,"fix it, fuji.now positives:1) image quality is unreal and it is unreal in jpegs.",SS,P
565,2607,2607,compression,20,1,7651624,B00FPKDPZC,fujifilm x-e2 ,"i agree with dpreview review that there is little need to shoot in raw on fuji x, jpegs are that good.",SS,P
566,2608,2608,compression,20,1,7651624,B00FPKDPZC,fujifilm x-e2 ,"not only are jpegs amazing on fuji x, they are so good, that you have tons of room in highlights and shadows for recovery in jpeg!",CS,P
567,2609,2609,compression,20,1,7651624,B00FPKDPZC,fujifilm x-e2 ,"you've heard it, the room for highlight and shadow recovery in jpeg, not raw!.",SS,P
568,2612,2612,compression,20,1,7651626,B00FPKDPZC,fujifilm x-e2 ,what a versatile little camera!image quality surpasses my dslrs when shooting jpegs.,SS,P
569,2615,2615,compression,20,1,7651627,B00FPKDPZC,fujifilm x-e2 ,image quality from this is fantastic with just the jpegs.,SS,P
570,2617,2617,compression,20,1,7651646,B00FPKDPZC,fujifilm x-e2 ,i shoot raw+jpeg now so i have raw copies just in case.photography is just a joy with this one.,SS,P
571,2618,2618,compression,20,1,7651653,B00FPKDPZC,fujifilm x-e2 ,the raw conversion to jpegs (which are still good size files) and wifi connectivity is a feature i use more than i thought i would; really a feature that makes the camera an extension of your iphone.,CS,P
